nom,fichier,ligne,role,contexte
StateAtError,CODE/H_TREUILS_BENNE/FB_WinchOutputInterlock.st,196,ECRITURE,StateAtError := State;
Error,CODE/H_TREUILS_BENNE/FB_WinchOutputInterlock.st,202,LECTURE,IF RestartInhibit AND NOT Error AND NOT ResetRequired AND NOT ResetEdge.Q THEN
Error,CODE/H_TREUILS_BENNE/FB_WinchOutputInterlock.st,284,LECTURE,AND NOT Error AND NOT RestartInhibit AND NOT ContactorStuckLatched;
ContactorStuckLatched,CODE/H_TREUILS_BENNE/FB_WinchOutputInterlock.st,284,LECTURE,AND NOT Error AND NOT RestartInhibit AND NOT ContactorStuckLatched;
Error,CODE/H_TREUILS_BENNE/FB_WinchOutputInterlock.st,291,LECTURE,ELSIF Error OR RestartInhibit THEN
ContactorStuckLatched,CODE/H_TREUILS_BENNE/FB_WinchOutputInterlock.st,317,ECRITURE_TRUE,ContactorStuckLatched := TRUE;
ContactorStuckLatched,CODE/H_TREUILS_BENNE/FB_WinchOutputInterlock.st,324,LECTURE,ContactorStuck := ContactorStuckLatched;
Error,CODE/H_TREUILS_BENNE/FB_WinchOutputInterlock.st,349,LECTURE,Busy := FALSE; Done := FALSE; Ready := NOT Error AND NOT ContactorStuckLatched;
ContactorStuckLatched,CODE/H_TREUILS_BENNE/FB_WinchOutputInterlock.st,349,LECTURE,Busy := FALSE; Done := FALSE; Ready := NOT Error AND NOT ContactorStuckLatched;
Error,CODE/H_TREUILS_BENNE/FB_WinchOutputInterlock.st,351,LECTURE,IF Error THEN
ContactorStuckLatched,CODE/H_TREUILS_BENNE/FB_WinchOutputInterlock.st,364,LECTURE,ELSIF ContactorStuckLatched THEN
ContactorStuckLatched,CODE/H_TREUILS_BENNE/FB_WinchOutputInterlock.st,513,ECRITURE_FALSE,ContactorStuckLatched := FALSE;
ErrorId,CODE/H_TREUILS_BENNE/FB_WinchOutputInterlock.st,516,ECRITURE,ErrorId := ErrorId OR 16#0001;
ErrorId,CODE/H_TREUILS_BENNE/FB_WinchOutputInterlock.st,516,LECTURE,ErrorId := ErrorId OR 16#0001;
ErrorId,CODE/H_TREUILS_BENNE/FB_WinchOutputInterlock.st,518,ECRITURE,ErrorId := ErrorId AND 16#FFFE;
ErrorId,CODE/H_TREUILS_BENNE/FB_WinchOutputInterlock.st,518,LECTURE,ErrorId := ErrorId AND 16#FFFE;
ErrorId,CODE/H_TREUILS_BENNE/FB_WinchOutputInterlock.st,528,LECTURE,instCauses[0].Active   := ((ErrorId AND 16#0001) <> 16#0000);
instFault,CODE/H_TREUILS_BENNE/FB_WinchOutputInterlock.st,531,LECTURE,"instFault(Enable := Enable, Reset := Reset, Causes := instCauses);"
Fault,CODE/H_TREUILS_BENNE/FB_WinchOutputInterlock.st,532,ECRITURE,Fault := instFault.Fault;
instFault,CODE/H_TREUILS_BENNE/FB_WinchOutputInterlock.st,532,LECTURE,Fault := instFault.Fault;
Fault,CODE/H_TREUILS_BENNE/FB_WinchOutputInterlock.st,532,LECTURE,Fault := instFault.Fault;
Error,CODE/H_TREUILS_BENNE/FB_WinchOutputInterlock.st,540,ECRITURE,Error := (ErrorId <> 16#0000);
ErrorId,CODE/H_TREUILS_BENNE/FB_WinchOutputInterlock.st,540,LECTURE,Error := (ErrorId <> 16#0000);
Error,CODE/H_TREUILS_BENNE/FB_WinchOutputInterlock.st,541,LECTURE,IF Error THEN
Fault,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,90,LECTURE,IF WinchM1Ref.Fault.Error THEN
Error,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,90,LECTURE,IF WinchM1Ref.Fault.Error THEN
Error,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,100,ECRITURE,WinchM1State.Error := WinchM1Ref.Fault.Error;
Fault,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,100,LECTURE,WinchM1State.Error := WinchM1Ref.Fault.Error;
Error,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,100,LECTURE,WinchM1State.Error := WinchM1Ref.Fault.Error;
ErrorId,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,101,ECRITURE,WinchM1State.ErrorId := WinchM1Ref.Fault.ErrorId;
Fault,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,101,LECTURE,WinchM1State.ErrorId := WinchM1Ref.Fault.ErrorId;
ErrorId,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,101,LECTURE,WinchM1State.ErrorId := WinchM1Ref.Fault.ErrorId;
FinalInterlockError,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,114,ECRITURE,WinchM1State.FinalInterlockError := InterlockM1.Fault.Error;
Fault,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,114,LECTURE,WinchM1State.FinalInterlockError := InterlockM1.Fault.Error;
Error,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,114,LECTURE,WinchM1State.FinalInterlockError := InterlockM1.Fault.Error;
FinalInterlockErrorId,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,115,ECRITURE,WinchM1State.FinalInterlockErrorId := InterlockM1.Fault.ErrorId;
Fault,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,115,LECTURE,WinchM1State.FinalInterlockErrorId := InterlockM1.Fault.ErrorId;
ErrorId,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,115,LECTURE,WinchM1State.FinalInterlockErrorId := InterlockM1.Fault.ErrorId;
Alarms,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,124,ECRITURE,WinchM1State.Encoder.Alarms := HwRealWinch.COD1_Alarms;
COD1_Alarms,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,124,LECTURE,WinchM1State.Encoder.Alarms := HwRealWinch.COD1_Alarms;
Warnings,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,125,ECRITURE,WinchM1State.Encoder.Warnings := HwRealWinch.COD1_Warnings;
COD1_Warnings,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,125,LECTURE,WinchM1State.Encoder.Warnings := HwRealWinch.COD1_Warnings;
Error,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,129,ECRITURE,WinchM1State.Encoder.Error := EncoderM1.Measurement.AbsFault.Error;
AbsFault,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,129,LECTURE,WinchM1State.Encoder.Error := EncoderM1.Measurement.AbsFault.Error;
Error,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,129,LECTURE,WinchM1State.Encoder.Error := EncoderM1.Measurement.AbsFault.Error;
ErrorId,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,130,ECRITURE,WinchM1State.Encoder.ErrorId := EncoderM1.Measurement.AbsFault.ErrorId;
AbsFault,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,130,LECTURE,WinchM1State.Encoder.ErrorId := EncoderM1.Measurement.AbsFault.ErrorId;
ErrorId,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,130,LECTURE,WinchM1State.Encoder.ErrorId := EncoderM1.Measurement.AbsFault.ErrorId;
HomingError,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,134,ECRITURE,WinchM1State.Encoder.HomingError := EncoderM1.Measurement.HomingFault.Error;
HomingFault,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,134,LECTURE,WinchM1State.Encoder.HomingError := EncoderM1.Measurement.HomingFault.Error;
Error,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,134,LECTURE,WinchM1State.Encoder.HomingError := EncoderM1.Measurement.HomingFault.Error;
HomingErrorId,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,135,ECRITURE,WinchM1State.Encoder.HomingErrorId := EncoderM1.Measurement.HomingFault.ErrorId;
HomingFault,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,135,LECTURE,WinchM1State.Encoder.HomingErrorId := EncoderM1.Measurement.HomingFault.ErrorId;
ErrorId,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,135,LECTURE,WinchM1State.Encoder.HomingErrorId := EncoderM1.Measurement.HomingFault.ErrorId;
HomingStateAtError,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,137,ECRITURE,WinchM1State.Encoder.HomingStateAtError := E_State.DISABLED;
Fault,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,157,LECTURE,IF WinchM2Ref.Fault.Error THEN
Error,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,157,LECTURE,IF WinchM2Ref.Fault.Error THEN
Error,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,167,ECRITURE,WinchM2State.Error := WinchM2Ref.Fault.Error;
Fault,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,167,LECTURE,WinchM2State.Error := WinchM2Ref.Fault.Error;
Error,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,167,LECTURE,WinchM2State.Error := WinchM2Ref.Fault.Error;
ErrorId,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,168,ECRITURE,WinchM2State.ErrorId := WinchM2Ref.Fault.ErrorId;
Fault,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,168,LECTURE,WinchM2State.ErrorId := WinchM2Ref.Fault.ErrorId;
ErrorId,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,168,LECTURE,WinchM2State.ErrorId := WinchM2Ref.Fault.ErrorId;
FinalInterlockError,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,181,ECRITURE,WinchM2State.FinalInterlockError := InterlockM2.Fault.Error;
Fault,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,181,LECTURE,WinchM2State.FinalInterlockError := InterlockM2.Fault.Error;
Error,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,181,LECTURE,WinchM2State.FinalInterlockError := InterlockM2.Fault.Error;
FinalInterlockErrorId,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,182,ECRITURE,WinchM2State.FinalInterlockErrorId := InterlockM2.Fault.ErrorId;
Fault,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,182,LECTURE,WinchM2State.FinalInterlockErrorId := InterlockM2.Fault.ErrorId;
ErrorId,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,182,LECTURE,WinchM2State.FinalInterlockErrorId := InterlockM2.Fault.ErrorId;
Alarms,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,191,ECRITURE,WinchM2State.Encoder.Alarms := HwRealWinch.COD2_Alarms;
COD2_Alarms,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,191,LECTURE,WinchM2State.Encoder.Alarms := HwRealWinch.COD2_Alarms;
Warnings,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,192,ECRITURE,WinchM2State.Encoder.Warnings := HwRealWinch.COD2_Warnings;
COD2_Warnings,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,192,LECTURE,WinchM2State.Encoder.Warnings := HwRealWinch.COD2_Warnings;
Error,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,196,ECRITURE,WinchM2State.Encoder.Error := EncoderM2.Measurement.AbsFault.Error;
AbsFault,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,196,LECTURE,WinchM2State.Encoder.Error := EncoderM2.Measurement.AbsFault.Error;
Error,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,196,LECTURE,WinchM2State.Encoder.Error := EncoderM2.Measurement.AbsFault.Error;
ErrorId,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,197,ECRITURE,WinchM2State.Encoder.ErrorId := EncoderM2.Measurement.AbsFault.ErrorId;
AbsFault,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,197,LECTURE,WinchM2State.Encoder.ErrorId := EncoderM2.Measurement.AbsFault.ErrorId;
ErrorId,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,197,LECTURE,WinchM2State.Encoder.ErrorId := EncoderM2.Measurement.AbsFault.ErrorId;
HomingError,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,201,ECRITURE,WinchM2State.Encoder.HomingError := EncoderM2.Measurement.HomingFault.Error;
HomingFault,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,201,LECTURE,WinchM2State.Encoder.HomingError := EncoderM2.Measurement.HomingFault.Error;
Error,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,201,LECTURE,WinchM2State.Encoder.HomingError := EncoderM2.Measurement.HomingFault.Error;
HomingErrorId,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,202,ECRITURE,WinchM2State.Encoder.HomingErrorId := EncoderM2.Measurement.HomingFault.ErrorId;
HomingFault,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,202,LECTURE,WinchM2State.Encoder.HomingErrorId := EncoderM2.Measurement.HomingFault.ErrorId;
ErrorId,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,202,LECTURE,WinchM2State.Encoder.HomingErrorId := EncoderM2.Measurement.HomingFault.ErrorId;
HomingStateAtError,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,204,ECRITURE,WinchM2State.Encoder.HomingStateAtError := E_State.DISABLED;
ThermalFault,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,234,ECRITURE,WinchM1Safety.ThermalFault := NOT HwInWinch.M1_ThermalOk_DI;
Error,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,236,ECRITURE,WinchM1Safety.Error := WinchM1Ref.Fault.Error OR SafetyM1.Fault.Error;
Fault,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,236,LECTURE,WinchM1Safety.Error := WinchM1Ref.Fault.Error OR SafetyM1.Fault.Error;
Error,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,236,LECTURE,WinchM1Safety.Error := WinchM1Ref.Fault.Error OR SafetyM1.Fault.Error;
Fault,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,236,LECTURE,WinchM1Safety.Error := WinchM1Ref.Fault.Error OR SafetyM1.Fault.Error;
Error,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,236,LECTURE,WinchM1Safety.Error := WinchM1Ref.Fault.Error OR SafetyM1.Fault.Error;
ErrorId,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,237,ECRITURE,WinchM1Safety.ErrorId := SafetyM1.Fault.ErrorId;
Fault,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,237,LECTURE,WinchM1Safety.ErrorId := SafetyM1.Fault.ErrorId;
ErrorId,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,237,LECTURE,WinchM1Safety.ErrorId := SafetyM1.Fault.ErrorId;
LatchedId,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,238,ECRITURE,WinchM1Safety.LatchedId := SafetyM1.Fault.LatchedId;
Fault,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,238,LECTURE,WinchM1Safety.LatchedId := SafetyM1.Fault.LatchedId;
LatchedId,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,238,LECTURE,WinchM1Safety.LatchedId := SafetyM1.Fault.LatchedId;
ErrorOperatorComm,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,239,ECRITURE,WinchM1Safety.ErrorOperatorComm  := (SafetyM1.Fault.ErrorId AND 16#0001) <> 0;
Fault,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,239,LECTURE,WinchM1Safety.ErrorOperatorComm  := (SafetyM1.Fault.ErrorId AND 16#0001) <> 0;
ErrorId,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,239,LECTURE,WinchM1Safety.ErrorOperatorComm  := (SafetyM1.Fault.ErrorId AND 16#0001) <> 0;
ErrorEncoder,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,240,ECRITURE,WinchM1Safety.ErrorEncoder       := (SafetyM1.Fault.ErrorId AND 16#0002) <> 0;
Fault,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,240,LECTURE,WinchM1Safety.ErrorEncoder       := (SafetyM1.Fault.ErrorId AND 16#0002) <> 0;
ErrorId,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,240,LECTURE,WinchM1Safety.ErrorEncoder       := (SafetyM1.Fault.ErrorId AND 16#0002) <> 0;
ErrorPhaseRotation,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,241,ECRITURE,WinchM1Safety.ErrorPhaseRotation := (SafetyM1.Fault.ErrorId AND 16#0010) <> 0;
Fault,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,241,LECTURE,WinchM1Safety.ErrorPhaseRotation := (SafetyM1.Fault.ErrorId AND 16#0010) <> 0;
ErrorId,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,241,LECTURE,WinchM1Safety.ErrorPhaseRotation := (SafetyM1.Fault.ErrorId AND 16#0010) <> 0;
ErrorBrakeThermal,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,242,ECRITURE,WinchM1Safety.ErrorBrakeThermal  := (SafetyM1.Fault.ErrorId AND 16#0400) <> 0;
Fault,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,242,LECTURE,WinchM1Safety.ErrorBrakeThermal  := (SafetyM1.Fault.ErrorId AND 16#0400) <> 0;
ErrorId,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,242,LECTURE,WinchM1Safety.ErrorBrakeThermal  := (SafetyM1.Fault.ErrorId AND 16#0400) <> 0;
ErrorMecaA,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,243,ECRITURE,WinchM1Safety.ErrorMecaA         := (SafetyM1.Fault.ErrorId AND 16#0080) <> 0;
Fault,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,243,LECTURE,WinchM1Safety.ErrorMecaA         := (SafetyM1.Fault.ErrorId AND 16#0080) <> 0;
ErrorId,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,243,LECTURE,WinchM1Safety.ErrorMecaA         := (SafetyM1.Fault.ErrorId AND 16#0080) <> 0;
ErrorMecaB,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,244,ECRITURE,WinchM1Safety.ErrorMecaB         := (SafetyM1.Fault.ErrorId AND 16#0100) <> 0;
Fault,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,244,LECTURE,WinchM1Safety.ErrorMecaB         := (SafetyM1.Fault.ErrorId AND 16#0100) <> 0;
ErrorId,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,244,LECTURE,WinchM1Safety.ErrorMecaB         := (SafetyM1.Fault.ErrorId AND 16#0100) <> 0;
ErrorMecaC,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,245,ECRITURE,WinchM1Safety.ErrorMecaC         := (SafetyM1.Fault.ErrorId AND 16#0200) <> 0;
Fault,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,245,LECTURE,WinchM1Safety.ErrorMecaC         := (SafetyM1.Fault.ErrorId AND 16#0200) <> 0;
ErrorId,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,245,LECTURE,WinchM1Safety.ErrorMecaC         := (SafetyM1.Fault.ErrorId AND 16#0200) <> 0;
ErrorMecaD,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,246,ECRITURE,WinchM1Safety.ErrorMecaD         := (SafetyM1.Fault.ErrorId AND 16#0800) <> 0;
Fault,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,246,LECTURE,WinchM1Safety.ErrorMecaD         := (SafetyM1.Fault.ErrorId AND 16#0800) <> 0;
ErrorId,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,246,LECTURE,WinchM1Safety.ErrorMecaD         := (SafetyM1.Fault.ErrorId AND 16#0800) <> 0;
ErrorMecaE,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,247,ECRITURE,WinchM1Safety.ErrorMecaE         := (SafetyM1.Fault.ErrorId AND 16#3000) <> 0;
Fault,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,247,LECTURE,WinchM1Safety.ErrorMecaE         := (SafetyM1.Fault.ErrorId AND 16#3000) <> 0;
ErrorId,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,247,LECTURE,WinchM1Safety.ErrorMecaE         := (SafetyM1.Fault.ErrorId AND 16#3000) <> 0;
ErrorOppositeDir,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,248,ECRITURE,WinchM1Safety.ErrorOppositeDir   := (SafetyM1.Fault.ErrorId AND 16#4000) <> 0;
Fault,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,248,LECTURE,WinchM1Safety.ErrorOppositeDir   := (SafetyM1.Fault.ErrorId AND 16#4000) <> 0;
ErrorId,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,248,LECTURE,WinchM1Safety.ErrorOppositeDir   := (SafetyM1.Fault.ErrorId AND 16#4000) <> 0;
ErrorNoMovement,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,249,ECRITURE,WinchM1Safety.ErrorNoMovement    := (SafetyM1.Fault.ErrorId AND 16#8000) <> 0;
Fault,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,249,LECTURE,WinchM1Safety.ErrorNoMovement    := (SafetyM1.Fault.ErrorId AND 16#8000) <> 0;
ErrorId,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,249,LECTURE,WinchM1Safety.ErrorNoMovement    := (SafetyM1.Fault.ErrorId AND 16#8000) <> 0;
ErrorOverspeed,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,250,ECRITURE,WinchM1Safety.ErrorOverspeed     := SafetyM1.OverspeedFault;
OverspeedFault,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,250,LECTURE,WinchM1Safety.ErrorOverspeed     := SafetyM1.OverspeedFault;
ThermalFault,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,262,ECRITURE,WinchM2Safety.ThermalFault := NOT HwInWinch.M2_ThermalOk_DI;
Error,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,264,ECRITURE,WinchM2Safety.Error := WinchM2Ref.Fault.Error OR SafetyM2.Fault.Error;
Fault,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,264,LECTURE,WinchM2Safety.Error := WinchM2Ref.Fault.Error OR SafetyM2.Fault.Error;
Error,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,264,LECTURE,WinchM2Safety.Error := WinchM2Ref.Fault.Error OR SafetyM2.Fault.Error;
Fault,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,264,LECTURE,WinchM2Safety.Error := WinchM2Ref.Fault.Error OR SafetyM2.Fault.Error;
Error,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,264,LECTURE,WinchM2Safety.Error := WinchM2Ref.Fault.Error OR SafetyM2.Fault.Error;
ErrorId,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,265,ECRITURE,WinchM2Safety.ErrorId := SafetyM2.Fault.ErrorId;
Fault,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,265,LECTURE,WinchM2Safety.ErrorId := SafetyM2.Fault.ErrorId;
ErrorId,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,265,LECTURE,WinchM2Safety.ErrorId := SafetyM2.Fault.ErrorId;
LatchedId,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,266,ECRITURE,WinchM2Safety.LatchedId := SafetyM2.Fault.LatchedId;
Fault,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,266,LECTURE,WinchM2Safety.LatchedId := SafetyM2.Fault.LatchedId;
LatchedId,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,266,LECTURE,WinchM2Safety.LatchedId := SafetyM2.Fault.LatchedId;
ErrorOperatorComm,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,267,ECRITURE,WinchM2Safety.ErrorOperatorComm  := (SafetyM2.Fault.ErrorId AND 16#0001) <> 0;
Fault,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,267,LECTURE,WinchM2Safety.ErrorOperatorComm  := (SafetyM2.Fault.ErrorId AND 16#0001) <> 0;
ErrorId,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,267,LECTURE,WinchM2Safety.ErrorOperatorComm  := (SafetyM2.Fault.ErrorId AND 16#0001) <> 0;
ErrorEncoder,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,268,ECRITURE,WinchM2Safety.ErrorEncoder       := (SafetyM2.Fault.ErrorId AND 16#0002) <> 0;
Fault,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,268,LECTURE,WinchM2Safety.ErrorEncoder       := (SafetyM2.Fault.ErrorId AND 16#0002) <> 0;
ErrorId,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,268,LECTURE,WinchM2Safety.ErrorEncoder       := (SafetyM2.Fault.ErrorId AND 16#0002) <> 0;
ErrorPhaseRotation,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,269,ECRITURE,WinchM2Safety.ErrorPhaseRotation := (SafetyM2.Fault.ErrorId AND 16#0010) <> 0;
Fault,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,269,LECTURE,WinchM2Safety.ErrorPhaseRotation := (SafetyM2.Fault.ErrorId AND 16#0010) <> 0;
ErrorId,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,269,LECTURE,WinchM2Safety.ErrorPhaseRotation := (SafetyM2.Fault.ErrorId AND 16#0010) <> 0;
ErrorBrakeThermal,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,270,ECRITURE,WinchM2Safety.ErrorBrakeThermal  := (SafetyM2.Fault.ErrorId AND 16#0400) <> 0;
Fault,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,270,LECTURE,WinchM2Safety.ErrorBrakeThermal  := (SafetyM2.Fault.ErrorId AND 16#0400) <> 0;
ErrorId,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,270,LECTURE,WinchM2Safety.ErrorBrakeThermal  := (SafetyM2.Fault.ErrorId AND 16#0400) <> 0;
ErrorMecaA,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,271,ECRITURE,WinchM2Safety.ErrorMecaA         := (SafetyM2.Fault.ErrorId AND 16#0080) <> 0;
Fault,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,271,LECTURE,WinchM2Safety.ErrorMecaA         := (SafetyM2.Fault.ErrorId AND 16#0080) <> 0;
ErrorId,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,271,LECTURE,WinchM2Safety.ErrorMecaA         := (SafetyM2.Fault.ErrorId AND 16#0080) <> 0;
ErrorMecaB,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,272,ECRITURE,WinchM2Safety.ErrorMecaB         := (SafetyM2.Fault.ErrorId AND 16#0100) <> 0;
Fault,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,272,LECTURE,WinchM2Safety.ErrorMecaB         := (SafetyM2.Fault.ErrorId AND 16#0100) <> 0;
ErrorId,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,272,LECTURE,WinchM2Safety.ErrorMecaB         := (SafetyM2.Fault.ErrorId AND 16#0100) <> 0;
ErrorMecaC,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,273,ECRITURE,WinchM2Safety.ErrorMecaC         := (SafetyM2.Fault.ErrorId AND 16#0200) <> 0;
Fault,CODE/H_TREUILS_BENNE/FB_WinchStateProjection.st,273,LECTURE,WinchM2Safety.ErrorMecaC         := (SafetyM2.Fault.ErrorId AND 16#0200) <> 0;
