Timestamp_ms;PRG_03_Modes_Cycle.instCycleSemiAuto.CycleStep;PRG_03_Modes_Cycle.instCycleSemiAuto.Lifecycle.Busy;PRG_03_Modes_Cycle.instCycleSemiAuto.WaitingForOperator;PRG_03_Modes_Cycle.instCycleSemiAuto.WaitingForProcess;PRG_03_Modes_Cycle.instCycleSemiAuto.Fault.Error;PRG_02_Acquisition.Data.Joystick.DeadmanArmed;PRG_02_Acquisition.Data.Joystick.AtNeutralXY;PRG_02_Acquisition.Data.Joystick.AxisY.Deflection;PRG_02_Acquisition.Data.EncoderM1.Measurement.CablePosM;PRG_02_Acquisition.Data.EncoderM2.Measurement.CablePosM;M1TreuilRetenue.State.StepNumber;M2TreuilBenne.State.StepNumber;M1_M2_KoboldBottomTouch_DI;M1_M2_KoboldMeasureEnable_RQ;M3Translation.State.AtP1;M3Translation.State.AtTremie;M3Translation.State.EstimatedPosM3_M;PRG_04_Treuils_Benne.instWinchStateProjection.InterlockM2.MotorRequest;PRG_06_Outputs.instWinchOutputInterlockM2.MotorRequest;M1_SpeedContactor_3_DQ;M2TreuilBenne.Bucket.State.BucketOpening_Pct;PRG_04_Treuils_Benne.Data.ArmingPermit;PRG_05_Translation.TranslationFinalInterlockRequest.ReqTremieSemantic;M3_CommandWord;M3_SetpointFrequencyHz;M3_BrakeRelease_RQ;IoHw.In.Hardware.Operator.JoyXRaw_ANA1;IoHw.In.Hardware.Operator.JoyYRaw_ANA2;M1TreuilRetenue.Safety.ErrorMecaB;M1TreuilRetenue.Safety.ErrorId;IoHw.In.Hardware.Winch.M1_ContactorsReleased_DI;IoHw.In.Hardware.Winch.M2_ContactorsReleased_DI;GVL_Troubleshooting.I_LevageUnitaireM1.Inputs_100.Idx104_BrakeApplied;IoHw.In.Hardware.Winch.M2_TensionedCable_DI;PRG_07_Supervision.instTroubleshootingView.WinchM2.Safety.ErrorId;PRG_02_Acquisition.instSimBench.MotorIsStalledM1;PRG_02_Acquisition.instSimBench.MotorIsStalledM2
38753;7;1;0;1;0;1;0;-100;-2.77099609375;-5.647705078125;4;4;0;1;1;0;30;1;1;1;100;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
38856;7;1;0;1;0;1;0;-100;-2.77099609375;-5.647705078125;4;4;0;1;1;0;30;1;1;1;100;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
38954;7;1;0;1;0;1;0;-100;-2.77099609375;-5.647705078125;4;4;0;1;1;0;30;1;1;1;100;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
39056;7;1;0;1;0;1;0;-100;-2.77099609375;-5.647705078125;4;4;0;1;1;0;30;1;1;1;100;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
39155;7;1;0;1;0;1;0;-100;-2.77099609375;-5.647705078125;4;4;0;1;1;0;30;1;1;1;100;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
39256;7;1;0;1;0;1;0;-100;-2.77099609375;-5.647705078125;4;4;0;1;1;0;30;1;1;1;100;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
39355;7;1;0;1;0;1;0;-100;-2.77099609375;-5.647705078125;4;4;0;1;1;0;30;1;1;1;100;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
39455;7;1;0;1;0;1;0;-100;-2.77099609375;-5.647705078125;4;4;0;1;1;0;30;1;1;1;100;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
39555;7;1;0;1;0;1;0;-100;-2.77099609375;-5.647705078125;4;4;0;1;1;0;30;1;1;1;100;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
39657;7;1;0;1;0;1;0;-100;-2.77099609375;-5.647705078125;4;4;0;1;1;0;30;1;1;1;100;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
39758;7;1;0;1;0;1;0;-100;-2.77099609375;-5.647705078125;4;4;0;1;1;0;30;1;1;1;100;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
39857;7;1;0;1;0;1;0;-100;-2.77099609375;-5.647705078125;4;4;0;1;1;0;30;1;1;1;100;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
39957;7;1;0;1;0;1;0;-100;-2.77099609375;-5.647705078125;4;4;0;1;1;0;30;1;1;1;100;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
40059;7;1;0;1;0;1;0;-100;-2.77099609375;-5.647705078125;4;4;0;1;1;0;30;1;1;1;100;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
40160;7;1;0;1;0;1;0;-100;-2.77099609375;-5.647705078125;4;4;0;1;1;0;30;1;1;1;100;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
40259;7;1;0;1;0;1;0;-100;-2.77099609375;-5.647705078125;4;4;0;1;1;0;30;1;1;1;100;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
40360;7;1;0;1;0;1;0;-100;-2.77099609375;-5.647705078125;4;4;0;1;1;0;30;1;1;1;100;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
40461;7;1;0;1;0;1;0;-100;-2.77099609375;-5.647705078125;4;4;0;1;1;0;30;1;1;1;100;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
40565;7;1;0;1;0;1;0;-100;-2.77099609375;-5.647705078125;4;4;0;1;1;0;30;1;1;1;100;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
40666;7;1;0;1;0;1;0;-100;-2.77099609375;-5.647705078125;4;4;0;1;1;0;30;1;1;1;100;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
40766;7;1;0;1;0;1;0;-100;-2.77099609375;-5.647705078125;4;4;0;1;1;0;30;1;1;1;100;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
40866;7;1;0;1;0;1;0;-100;-2.77099609375;-5.647705078125;4;4;0;1;1;0;30;1;1;1;100;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
40966;7;1;0;1;0;1;0;-100;-2.77099609375;-5.647705078125;4;4;0;1;1;0;30;1;1;1;100;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
41067;7;1;0;1;0;1;0;-100;-2.77099609375;-5.647705078125;4;4;0;1;1;0;30;1;1;1;100;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
41166;7;1;0;1;0;1;0;-100;-2.77099609375;-5.647705078125;4;4;0;1;1;0;30;1;1;1;100;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
41266;7;1;0;1;0;1;0;-100;-2.77099609375;-5.647705078125;4;4;0;1;1;0;30;1;1;1;100;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
41367;7;1;0;1;0;1;0;-100;-2.77099609375;-5.647705078125;4;4;0;1;1;0;30;1;1;1;100;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
41466;7;1;0;1;0;1;0;-100;-2.77099609375;-5.647705078125;4;4;0;1;1;0;30;1;1;1;100;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
41568;7;1;0;1;0;1;0;-100;-2.77099609375;-5.647705078125;4;4;0;1;1;0;30;1;1;1;100;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
41670;7;1;0;1;0;1;0;-100;-2.77099609375;-5.647705078125;4;4;0;1;1;0;30;1;1;1;100;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
41769;7;1;0;1;0;1;0;-100;-2.77099609375;-5.647705078125;4;4;0;1;1;0;30;1;1;1;100;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
41872;7;1;0;1;0;1;0;-100;-2.77099609375;-5.647705078125;4;4;0;1;1;0;30;1;1;1;100;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
41971;7;1;0;1;0;1;0;-100;-2.77099609375;-5.647705078125;4;4;0;1;1;0;30;1;1;1;100;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
42071;7;1;0;1;0;1;0;-100;-2.77099609375;-5.647705078125;4;4;0;1;1;0;30;1;1;1;100;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
42172;7;1;0;1;0;1;0;-100;-2.77099609375;-5.647705078125;4;4;0;1;1;0;30;1;1;1;100;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
42273;7;1;0;1;0;1;0;-100;-2.77099609375;-5.647705078125;4;4;0;1;1;0;30;1;1;1;100;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
42373;7;1;0;1;0;1;0;-100;-2.77099609375;-5.647705078125;4;4;0;1;1;0;30;1;1;1;100;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
42475;7;1;0;1;0;1;0;-100;-2.77099609375;-5.647705078125;4;4;0;1;1;0;30;1;1;1;100;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
42575;7;1;0;1;0;1;0;-100;-2.77099609375;-5.647705078125;4;4;0;1;1;0;30;1;1;1;100;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
42675;7;1;0;1;0;1;0;-100;-2.77099609375;-5.647705078125;4;4;0;1;1;0;30;1;1;1;100;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
42776;7;1;0;1;0;1;0;-100;-2.77099609375;-5.647705078125;4;4;0;1;1;0;30;1;1;1;100;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
42875;7;1;0;1;0;1;0;-100;-2.77099609375;-5.647705078125;4;4;0;1;1;0;30;1;1;1;100;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
42977;7;1;0;1;0;1;0;-100;-2.77099609375;-5.647705078125;4;4;0;1;1;0;30;1;1;1;100;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
43079;7;1;0;1;0;1;0;-100;-2.77099609375;-5.647705078125;4;4;0;1;1;0;30;1;1;1;100;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
43180;7;1;0;1;0;1;0;-100;-2.77099609375;-5.647705078125;4;4;0;1;1;0;30;1;1;1;100;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
43279;7;1;0;1;0;1;0;-100;-2.77099609375;-5.647705078125;4;4;0;1;1;0;30;1;1;1;100;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
43381;7;1;0;1;0;1;0;-100;-2.77099609375;-5.647705078125;4;4;0;1;1;0;30;1;1;1;100;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
43480;7;1;0;1;0;1;0;-100;-2.77099609375;-5.647705078125;4;4;0;1;1;0;30;1;1;1;100;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
43583;7;1;0;1;0;1;0;-100;-2.77099609375;-5.647705078125;4;4;0;1;1;0;30;1;1;1;100;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
43682;7;1;0;1;0;1;0;-100;-2.77099609375;-5.647705078125;4;4;0;1;1;0;30;1;1;1;100;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
43782;7;1;0;1;0;1;0;-100;-2.77099609375;-5.647705078125;4;4;0;1;1;0;30;1;1;1;100;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
43883;7;1;0;1;0;1;0;-100;-2.77099609375;-5.647705078125;4;4;0;1;1;0;30;1;1;1;100;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
43984;7;1;0;1;0;1;0;-100;-2.77099609375;-5.647705078125;4;4;0;1;1;0;30;1;1;1;100;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
44085;7;1;0;1;0;1;0;-100;-2.77099609375;-5.647705078125;4;4;0;1;1;0;30;1;1;1;100;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
44185;7;1;0;1;0;1;0;-100;-2.77099609375;-5.647705078125;4;4;0;1;1;0;30;1;1;1;100;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
44289;7;1;0;1;0;1;0;-100;-2.77099609375;-5.647705078125;4;4;0;1;1;0;30;1;1;1;100;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
44388;7;1;0;1;0;1;0;-100;-2.77099609375;-5.647705078125;4;4;0;1;1;0;30;1;1;1;100;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
44490;7;1;0;1;0;1;0;-100;-2.77099609375;-5.647705078125;4;4;0;1;1;0;30;1;1;1;100;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
44590;7;1;0;1;0;1;0;-100;-2.77099609375;-5.647705078125;4;4;0;1;1;0;30;1;1;1;100;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
44692;7;1;0;1;0;1;0;-100;-2.77099609375;-5.647705078125;4;4;0;1;1;0;30;1;1;1;100;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
44792;7;1;0;1;0;1;0;-100;-2.77099609375;-5.647705078125;4;4;0;1;1;0;30;1;1;1;100;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
44891;7;1;0;1;0;1;0;-100;-2.77099609375;-5.647705078125;4;4;0;1;1;0;30;1;1;1;100;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
44993;7;1;0;1;0;1;0;-100;-2.77099609375;-5.647705078125;4;4;0;1;1;0;30;1;1;1;100;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
45093;7;1;0;1;0;1;0;-100;-2.77099609375;-5.647705078125;4;4;0;1;1;0;30;1;1;1;100;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
45194;7;1;0;1;0;1;0;-100;-2.77099609375;-5.647705078125;4;4;0;1;1;0;30;1;1;1;100;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
45295;7;1;0;1;0;1;0;-100;-2.77099609375;-5.647705078125;4;4;0;1;1;0;30;1;1;1;100;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
45395;7;1;0;1;0;1;0;-100;-2.77099609375;-5.647705078125;4;4;0;1;1;0;30;1;1;1;100;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
45496;7;1;0;1;0;1;0;-100;-2.77099609375;-5.647705078125;4;4;0;1;1;0;30;1;1;1;100;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
