Timestamp_ms;GVL_Troubleshooting.G_CycleSemiAuto.Idx206_Step;GVL_Troubleshooting.G_CycleSemiAuto.Idx104_DeadmanArmed;GVL_Troubleshooting.G_CycleSemiAuto.Idx105_MancheDeflechi;PRG_04_Treuils_Benne.Data.WinchM1State.Position_M;PRG_04_Treuils_Benne.Data.WinchM2State.Position_M;PRG_02_Acquisition.Data.EncoderM1.Measurement.Speed_Mps;PRG_02_Acquisition.Data.EncoderM2.Measurement.Speed_Mps;GVL_Troubleshooting.G_CycleSemiAuto.Idx307_M1SpeedStepApplied;GVL_Troubleshooting.G_CycleSemiAuto.Idx308_M2SpeedStepApplied;GVL_Troubleshooting.I_LevageUnitaireM1.Demandes_200.Idx209_ArbitratedDirection;GVL_Troubleshooting.J_LevageUnitaireM2.Demandes_200.Idx209_ArbitratedDirection;PRG_04_Treuils_Benne.Data.WinchM1State.DirectionChangePending;PRG_04_Treuils_Benne.Data.WinchM1State.DirectionChangeDelayElapsed;PRG_04_Treuils_Benne.Data.WinchM2State.DirectionChangePending;PRG_04_Treuils_Benne.Data.WinchM2State.DirectionChangeDelayElapsed;GVL_Troubleshooting.I_LevageUnitaireM1.Control_400.Idx415_MotorRequest;GVL_Troubleshooting.J_LevageUnitaireM2.Control_400.Idx415_MotorRequest;GVL_Troubleshooting.I_LevageUnitaireM1.Control_400.Idx416_RestartRequired;GVL_Troubleshooting.I_LevageUnitaireM1.Control_400.Idx406_FinalInterlockReason;GVL_Troubleshooting.I_LevageUnitaireM1.Safety_300.Idx302_SafeStopActive;PRG_06_Outputs.Data.ContactorMismatch;PRG_04_Treuils_Benne.SyncState.SyncDeviationWarn;GVL_Troubleshooting.I_LevageUnitaireM1.Outputs_500.Idx501_CmdRelayAscent_RQ;GVL_Troubleshooting.J_LevageUnitaireM2.Outputs_500.Idx501_CmdRelayAscent_RQ;GVL_Troubleshooting.I_LevageUnitaireM1.Outputs_500.Idx505_CmdBrakeRelease_RQ;GVL_Troubleshooting.J_LevageUnitaireM2.Outputs_500.Idx505_CmdBrakeRelease_RQ;GVL_Troubleshooting.I_LevageUnitaireM1.Inputs_100.Idx103_ContactorsReleased_DI;GVL_Troubleshooting.J_LevageUnitaireM2.Inputs_100.Idx103_ContactorsReleased_DI
44203;10;1;1;-7.718994140625;-6.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
44253;10;1;1;-7.718994140625;-6.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
44303;10;1;1;-7.718994140625;-6.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
44353;10;1;1;-7.718994140625;-6.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
44403;10;1;1;-7.718994140625;-6.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
44453;10;1;1;-7.718994140625;-6.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
44503;10;1;1;-7.718994140625;-6.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
44553;10;1;1;-7.718994140625;-6.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
44603;10;1;1;-7.718994140625;-6.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
44653;10;1;1;-7.718994140625;-6.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
44703;10;1;1;-7.718994140625;-6.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
44753;10;1;1;-7.718994140625;-6.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
44803;10;1;1;-7.718994140625;-6.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
44853;10;1;1;-7.718994140625;-6.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
44903;10;1;1;-7.718994140625;-6.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
44953;10;1;1;-7.718994140625;-6.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
45003;10;1;0;-7.718994140625;-6.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
45053;10;1;0;-7.718994140625;-6.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
45103;10;0;0;-7.718994140625;-6.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
45153;10;0;0;-7.718994140625;-6.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
45203;10;0;0;-7.718994140625;-6.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
45253;10;0;0;-7.718994140625;-6.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
45303;10;0;0;-7.718994140625;-6.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
45353;10;0;0;-7.718994140625;-6.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
45403;10;0;0;-7.718994140625;-6.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
45453;10;0;0;-7.718994140625;-6.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
45503;10;0;0;-7.718994140625;-6.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
45553;10;0;0;-7.718994140625;-6.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
45603;10;0;0;-7.718994140625;-6.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
45653;10;0;0;-7.718994140625;-6.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
45703;10;0;0;-7.718994140625;-6.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
45753;10;0;0;-7.718994140625;-6.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
45803;10;0;0;-7.718994140625;-6.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
45853;10;0;0;-7.718994140625;-6.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
45903;10;1;0;-7.718994140625;-6.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
45953;10;1;1;-7.718994140625;-6.5322265625;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;1
46003;10;1;1;-7.718994140625;-6.5322265625;0;0.0033333334140479565;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
46053;10;1;1;-7.718994140625;-6.529541015625;0;0.05000000074505806;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
46103;10;1;1;-7.718994140625;-6.5234375;0;0.10999999940395355;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
46153;10;1;1;-7.718994140625;-6.514404296875;0;0.16333334147930145;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
46203;10;1;1;-7.718994140625;-6.50146484375;0;0.22333334386348724;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
46253;10;1;1;-7.718994140625;-6.48681640625;0;0.273333340883255;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
46303;10;1;1;-7.718994140625;-6.4677734375;0;0.32333332300186157;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
46353;10;1;1;-7.718994140625;-6.447509765625;0;0.37000000476837158;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
46403;10;1;1;-7.718994140625;-6.423095703125;0;0.4166666567325592;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
46453;10;1;1;-7.718994140625;-6.398193359375;0;0.45666664838790894;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
46503;10;1;1;-7.718994140625;-6.36865234375;0;0.49666669964790344;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
46553;10;1;1;-7.718994140625;-6.339599609375;0;0.53333336114883423;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
46603;10;1;1;-7.718994140625;-6.3056640625;0;0.56999999284744263;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
46653;10;1;1;-7.718994140625;-6.272705078125;0;0.60333335399627686;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
46703;10;1;1;-7.718994140625;-6.23486328125;0;0.63666665554046631;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
46753;10;1;1;-7.718994140625;-6.1982421875;0;0.66666668653488159;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
46803;10;1;1;-7.718994140625;-6.156982421875;0;0.6966666579246521;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
46853;10;1;1;-7.718994140625;-6.117431640625;0;0.72333335876464844;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
46903;10;1;1;-7.718994140625;-6.072998046875;0;0.746666669845581;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
46953;10;1;1;-7.718994140625;-6.030517578125;0;0.77333337068557739;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
47003;10;1;1;-7.718994140625;-5.983154296875;0;0.79666668176651;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
47053;10;1;1;-7.718994140625;-5.938232421875;0;0.81666666269302368;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
47103;10;1;1;-7.718994140625;-5.888427734375;0;0.84000003337860107;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
47153;10;1;1;-7.718994140625;-5.841064453125;0;0.86666667461395264;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
47203;10;1;1;-7.718994140625;-5.787109375;0;0.9100000262260437;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
47253;10;1;1;-7.718994140625;-5.7353515625;0;0.94333338737487793;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
47303;10;1;1;-7.718994140625;-5.67724609375;0;0.97999995946884155;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
47353;10;1;1;-7.718994140625;-5.621826171875;0;1.0066666603088379;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
47403;10;1;1;-7.718994140625;-5.560302734375;0;1.0366666316986084;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
47453;10;1;1;-7.718994140625;-5.502197265625;0;1.0600000619888306;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
47503;10;1;1;-7.718994140625;-5.437744140625;0;1.0833333730697632;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
47553;10;1;1;-7.718994140625;-5.377197265625;0;1.1033333539962769;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
47603;10;1;1;-7.718994140625;-5.310546875;0;1.1200001239776611;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
47653;10;1;1;-7.718994140625;-5.248046875;0;1.1366667747497559;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
47703;10;1;1;-7.718994140625;-5.179443359375;0;1.1499999761581421;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
47755;10;1;1;-7.718994140625;-5.115478515625;0;1.1633334159851074;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
47803;10;1;1;-7.718994140625;-5.045654296875;0;1.1733334064483643;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
47854;10;1;1;-7.718994140625;-4.980224609375;0;1.190000057220459;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
47903;10;1;1;-7.718994140625;-4.908935546875;0;1.1966667175292969;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
47954;10;1;1;-7.718994140625;-4.8427734375;0;1.2000000476837158;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
48003;10;1;1;-7.718994140625;-4.770263671875;0;1.2099999189376831;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
48053;10;1;1;-7.718994140625;-4.702880859375;0;1.2233333587646484;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
48104;10;1;1;-7.718994140625;-4.6298828125;0;1.2266666889190674;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
48153;10;1;1;-7.718994140625;-4.56201171875;0;1.2300000190734863;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
48204;10;1;1;-7.718994140625;-4.48828125;0;1.2333333492279053;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
48253;10;1;1;-7.718994140625;-4.419677734375;0;1.2433333396911621;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
48303;10;1;1;-7.718994140625;-4.345458984375;0;1.2466666698455811;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
48354;10;1;1;-7.718994140625;-4.276611328125;0;1.2533334493637085;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
48403;10;1;1;-7.718994140625;-4.201904296875;0;1.2566666603088379;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
48453;10;1;1;-7.718994140625;-4.132568359375;0;1.2566666603088379;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
48503;10;1;1;-7.718994140625;-4.0576171875;0;1.2599999904632568;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
48554;10;1;1;-7.718994140625;-3.988037109375;0;1.2633334398269653;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
48603;10;1;1;-7.718994140625;-3.912841796875;0;1.2633334398269653;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
48653;10;1;1;-7.718994140625;-3.84326171875;0;1.2666666507720947;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
48703;10;1;1;-7.718994140625;-3.767822265625;0;1.2666666507720947;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
48753;10;1;1;-7.718994140625;-3.697998046875;0;1.2700001001358032;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
48803;10;1;1;-7.718994140625;-3.622314453125;0;1.2700001001358032;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
48853;10;1;1;-7.718994140625;-3.552490234375;0;1.2733333110809326;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
48903;10;1;1;-7.718994140625;-3.4765625;0;1.2733333110809326;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
48953;10;1;1;-7.718994140625;-3.406494140625;0;1.2733333110809326;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
49003;10;1;1;-7.718994140625;-3.33056640625;0;1.2766666412353516;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
49053;10;1;1;-7.718994140625;-3.260498046875;0;1.2766666412353516;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
49103;10;1;1;-7.718994140625;-3.1845703125;0;1.2766666412353516;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
49153;10;1;1;-7.718994140625;-3.1142578125;0;1.2766666412353516;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
49203;10;1;1;-7.718994140625;-3.038330078125;0;1.2766666412353516;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
49253;10;1;1;-7.718994140625;-2.968017578125;0;1.2766666412353516;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
49303;10;1;1;-7.718994140625;-2.891845703125;0;1.2766666412353516;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
49353;10;1;1;-7.71875;-2.8212890625;0;1.28000009059906;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
49403;10;1;1;-7.718994140625;-2.744873046875;0;1.2866667509078979;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
49453;10;1;1;-7.718994140625;-2.6748046875;0;1.2766666412353516;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
49503;10;1;1;-7.718994140625;-2.598388671875;0;1.2833333015441895;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
49553;10;1;1;-7.718994140625;-2.52783203125;0;1.2900000810623169;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
49603;10;1;1;-7.718994140625;-2.45166015625;0;1.28000009059906;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
49653;10;1;1;-7.718994140625;-2.381103515625;0;1.28000009059906;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
49703;10;1;1;-7.718994140625;-2.304931640625;0;1.28000009059906;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
49753;10;1;1;-7.718994140625;-2.234375;0;1.28000009059906;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
49803;10;1;1;-7.718994140625;-2.157958984375;0;1.28000009059906;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
49853;10;1;1;-7.718994140625;-2.08740234375;0;1.2833333015441895;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
49904;10;1;1;-7.718994140625;-2.01123046875;0;1.28000009059906;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
49953;10;1;1;-7.718994140625;-1.940673828125;0;1.2833333015441895;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
50003;10;1;1;-7.718994140625;-1.8642578125;0;1.28000009059906;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
50053;10;1;1;-7.718994140625;-1.7939453125;0;1.28000009059906;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
50103;10;1;1;-7.718994140625;-1.717529296875;0;1.2833333015441895;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
50154;10;1;1;-7.718994140625;-1.64697265625;0;1.2833333015441895;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
50203;10;1;1;-7.718994140625;-1.570556640625;0;1.28000009059906;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
50254;10;1;1;-7.718994140625;-1.500244140625;0;1.28000009059906;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
50303;10;1;1;-7.718994140625;-1.423828125;0;1.28000009059906;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
50353;10;1;1;-7.718994140625;-1.353515625;0;1.28000009059906;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
50403;10;1;1;-7.718994140625;-1.277099609375;0;1.28000009059906;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
50453;10;1;1;-7.718994140625;-1.206787109375;0;1.28000009059906;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
50503;10;1;1;-7.718994140625;-1.13037109375;0;1.28000009059906;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
50553;10;1;1;-7.718994140625;-1.06005859375;0;1.2766666412353516;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
50603;10;1;1;-7.718994140625;-0.98388671875;0;1.28000009059906;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
50653;10;1;1;-7.718994140625;-0.913330078125;0;1.2833333015441895;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
50703;10;1;1;-7.718994140625;-0.837158203125;0;1.2766666412353516;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
50753;10;1;1;-7.718994140625;-0.766845703125;0;1.28000009059906;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
50803;10;1;1;-7.718994140625;-0.6904296875;0;1.28000009059906;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
50853;10;1;1;-7.718994140625;-0.619873046875;0;1.2766666412353516;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
50903;10;1;1;-7.718994140625;-0.54345703125;0;1.2833333015441895;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
50953;10;1;1;-7.718994140625;-0.472900390625;0;1.28000009059906;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
51005;10;1;1;-7.718994140625;-0.396484375;0;1.2833333015441895;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
51053;10;1;1;-7.718994140625;-0.325927734375;0;1.2833333015441895;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
51103;10;1;1;-7.718994140625;-0.249755859375;0;1.28000009059906;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
51153;10;1;1;-7.718994140625;-0.17919921875;0;1.28000009059906;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
51203;10;1;1;-7.718994140625;-0.1025390625;0;1.2833333015441895;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
51253;10;1;1;-7.718994140625;-0.031982421875;0;1.2833333015441895;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
51303;10;1;1;-7.718994140625;0.04443359375;0;1.2833333015441895;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
51353;10;1;1;-7.718994140625;0.114990234375;0;1.2833333015441895;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
51403;10;1;1;-7.718994140625;0.191162109375;0;1.28000009059906;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
51453;10;1;1;-7.718994140625;0.26171875;0;1.28000009059906;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
51503;10;1;1;-7.718994140625;0.338134765625;0;1.28000009059906;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
51553;10;1;1;-7.718994140625;0.40869140625;0;1.28000009059906;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
51603;10;1;1;-7.718994140625;0.48486328125;0;1.2833333015441895;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
51653;10;1;1;-7.718994140625;0.555419921875;0;1.28000009059906;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
51703;10;1;1;-7.718994140625;0.631591796875;0;1.28000009059906;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
51753;10;1;1;-7.718994140625;0.7021484375;0;1.28000009059906;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
51803;10;1;1;-7.718994140625;0.7783203125;0;1.28000009059906;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
51854;10;1;1;-7.718994140625;0.848876953125;0;1.2766666412353516;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
51903;10;1;1;-7.718994140625;0.92529296875;0;1.2833333015441895;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
51953;10;1;1;-7.718994140625;0.99560546875;0;1.28000009059906;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
52003;10;1;1;-7.718994140625;1.072021484375;0;1.2833333015441895;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
52053;10;1;1;-7.718994140625;1.142578125;0;1.2833333015441895;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
52103;10;1;1;-7.718994140625;1.21875;0;1.2766666412353516;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
52153;10;1;1;-7.718994140625;1.28955078125;0;1.28000009059906;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
52203;10;1;1;-7.718994140625;1.36572265625;0;1.2833333015441895;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
52254;10;1;1;-7.718994140625;1.436279296875;0;1.28000009059906;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
52304;10;1;1;-7.718994140625;1.5126953125;0;1.28000009059906;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
52353;10;1;1;-7.718994140625;1.58349609375;0;1.2833333015441895;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
52403;10;1;1;-7.718994140625;1.659912109375;0;1.2833333015441895;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
52453;10;1;1;-7.718994140625;1.730712890625;0;1.2833333015441895;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
52504;10;1;1;-7.718994140625;1.80712890625;0;1.2833333015441895;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
52553;10;1;1;-7.718994140625;1.877685546875;0;1.2833333015441895;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
52603;10;1;1;-7.718994140625;1.954345703125;0;1.2833333015441895;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
